date,category,region,units_sold,stock_available,avg_price,promotion_flag
2022-05-28,Instant Food,North,118,1376,3.5875,1
2022-05-28,Instant Food,South,97,1260,6.191428571428572,1
2022-05-28,Instant Food,West,107,1284,5.992857142857143,0
2022-05-29,Dairy,North,584,3532,5.397619047619047,1
2022-05-29,Dairy,South,608,3321,5.1657142857142855,1
2022-05-29,Dairy,West,428,2965,6.755882352941176,1
2022-05-29,Instant Food,North,107,1010,5.347142857142857,1
2022-05-29,Instant Food,South,124,1207,5.8475,1
2022-05-29,Instant Food,West,58,589,6.838333333333334,0
2022-05-30,Dairy,North,496,3021,5.759411764705882,1
2022-05-30,Dairy,South,696,3629,5.6525,1
2022-05-30,Dairy,West,608,3352,5.6605,1
2022-05-30,Instant Food,North,46,683,4.72,0
2022-05-30,Instant Food,South,115,1158,4.9037500000000005,1
2022-05-30,Instant Food,West,125,1465,6.532222222222222,0
2022-05-31,Dairy,North,665,3170,5.091052631578948,1
2022-05-31,Dairy,South,431,2381,5.018461538461538,1
2022-05-31,Dairy,West,518,2875,4.985263157894737,1
2022-05-31,Instant Food,North,77,1243,5.4775,0
2022-05-31,Instant Food,South,103,1147,5.178333333333334,1
2022-05-31,Instant Food,West,143,1219,6.137142857142857,1
2022-06-01,Dairy,North,462,2786,5.780526315789474,0
2022-06-01,Dairy,South,644,3091,5.921052631578948,1
2022-06-01,Dairy,West,334,2122,5.3966666666666665,1
2022-06-01,Instant Food,North,127,1404,4.24375,1
2022-06-01,Instant Food,South,98,1182,5.244285714285715,1
2022-06-01,Instant Food,West,79,884,4.433333333333334,1
2022-06-02,Dairy,North,525,3084,5.881500000000001,1
2022-06-02,Dairy,South,499,2802,5.212222222222222,1
2022-06-02,Dairy,West,601,3706,5.589047619047619,1
2022-06-02,Instant Food,North,96,1127,6.695714285714287,1
2022-06-02,Instant Food,South,126,1284,5.756666666666667,1
2022-06-02,Instant Food,West,94,1220,4.875,0
2022-06-03,Dairy,North,559,3126,5.3578947368421055,1
2022-06-03,Dairy,South,508,3042,4.73,1
2022-06-03,Dairy,West,495,2475,4.529411764705882,1
2022-06-03,Instant Food,North,80,1158,6.202500000000001,0
2022-06-03,Instant Food,South,106,1211,4.362857142857143,0
2022-06-03,Instant Food,West,71,1064,3.62125,0
2022-06-04,Dairy,North,554,3075,6.11,1
2022-06-04,Dairy,South,676,3339,5.227777777777778,1
2022-06-04,Dairy,West,491,2945,6.028888888888889,1
2022-06-04,Instant Food,North,115,1196,4.68625,1
2022-06-04,Instant Food,South,111,1394,5.00875,1
2022-06-04,Instant Food,West,105,1391,6.461111111111111,1
2022-06-05,Dairy,North,531,2643,5.546111111111111,1
2022-06-05,Dairy,South,530,2727,5.337058823529412,1
2022-06-05,Dairy,West,564,3388,5.2705,1
2022-06-05,Instant Food,North,112,1584,4.271111111111111,0
2022-06-05,Instant Food,South,77,1051,5.4471428571428575,0
2022-06-05,Instant Food,West,147,1562,6.972222222222222,1
2022-06-06,Dairy,North,494,2556,5.735882352941177,1
2022-06-06,Dairy,South,514,2976,5.406470588235294,1
2022-06-06,Dairy,West,497,2684,5.632777777777778,1
2022-06-06,Instant Food,North,107,1389,5.305,0
2022-06-06,Instant Food,South,127,1235,4.33,1
2022-06-06,Instant Food,West,95,875,6.0,1
2022-06-07,Dairy,North,510,2803,4.710555555555556,1
2022-06-07,Dairy,South,554,2735,4.813529411764706,1
2022-06-07,Dairy,West,582,3290,5.027368421052631,1
2022-06-07,Instant Food,North,98,1119,4.774285714285715,1
2022-06-07,Instant Food,South,124,1120,5.627142857142857,1
2022-06-07,Instant Food,West,117,1240,5.225,1
2022-06-08,Dairy,North,687,3243,5.233333333333333,1
2022-06-08,Dairy,South,605,2900,5.379444444444444,1
2022-06-08,Dairy,West,537,2782,4.827368421052632,1
2022-06-08,Instant Food,North,91,1037,6.958571428571429,1
2022-06-08,Instant Food,South,172,1346,6.054444444444445,1
2022-06-08,Instant Food,West,96,929,5.243333333333333,1
2022-06-09,Dairy,North,536,2869,4.671176470588235,1
2022-06-09,Dairy,South,545,2954,5.148421052631579,1
2022-06-09,Dairy,West,520,2891,4.725,1
2022-06-09,Instant Food,North,104,1267,4.668888888888889,1
2022-06-09,Instant Food,South,97,1148,5.253333333333333,0
2022-06-09,Instant Food,West,91,1081,5.47375,1
2022-06-10,Dairy,North,744,3661,4.428695652173913,1
2022-06-10,Dairy,South,512,2888,5.425263157894737,1
2022-06-10,Dairy,West,631,3185,5.792,1
2022-06-10,Instant Food,North,124,1633,5.011111111111111,0
2022-06-10,Instant Food,South,153,1665,5.513333333333334,1
2022-06-10,Instant Food,West,108,1291,5.67375,1
2022-06-11,Dairy,North,884,3579,4.927368421052631,1
2022-06-11,Dairy,South,689,3115,5.109545454545454,1
2022-06-11,Dairy,West,611,3175,5.7115,1
2022-06-11,Instant Food,North,95,1056,5.115714285714286,1
2022-06-11,Instant Food,South,87,965,5.4471428571428575,1
2022-06-11,Instant Food,West,83,1182,4.315,0
2022-06-12,Dairy,North,772,2897,4.6095,1
2022-06-12,Dairy,South,573,3207,5.3675,1
2022-06-12,Dairy,West,608,3147,5.885,1
2022-06-12,Instant Food,North,216,1764,4.984444444444445,1
2022-06-12,Instant Food,South,162,1374,5.817777777777778,1
2022-06-12,Instant Food,West,91,1134,4.2,1
2022-06-13,Dairy,North,498,2731,5.418235294117647,1
2022-06-13,Dairy,South,452,2663,5.507777777777778,1
2022-06-13,Dairy,West,631,3452,5.865217391304348,1
2022-06-13,Instant Food,North,109,1154,5.524285714285715,1
2022-06-13,Instant Food,South,163,1176,4.642857142857143,1
2022-06-13,Instant Food,West,100,977,5.640000000000001,1
2022-06-14,Dairy,North,478,2432,4.246842105263158,1
2022-06-14,Dairy,South,522,2734,4.677,1
2022-06-14,Dairy,West,497,3083,5.338333333333334,1
2022-06-14,Instant Food,North,149,1177,5.2625,1
2022-06-14,Instant Food,South,143,1193,5.6537500000000005,1
2022-06-14,Instant Food,West,108,1078,5.212857142857144,1
2022-06-15,Dairy,North,736,4038,5.4943478260869565,1
2022-06-15,Dairy,South,593,3479,4.383333333333333,1
2022-06-15,Dairy,West,564,2914,5.219473684210526,1
2022-06-15,Instant Food,North,106,1161,5.055714285714286,0
2022-06-15,Instant Food,South,108,1221,6.69,0
2022-06-15,Instant Food,West,129,1296,5.997777777777778,1
2022-06-16,Dairy,North,564,3610,4.799090909090909,1
2022-06-16,Dairy,South,506,3021,5.0835,1
2022-06-16,Dairy,West,459,2302,5.676470588235294,1
2022-06-16,Instant Food,North,117,1260,5.49,0
2022-06-16,Instant Food,South,147,1246,5.97875,1
2022-06-16,Instant Food,West,168,1455,6.195,1
2022-06-17,Dairy,North,699,3344,5.3645000000000005,1
2022-06-17,Dairy,South,523,2997,5.158421052631579,1
2022-06-17,Dairy,West,688,3946,5.025652173913044,1
2022-06-17,Instant Food,North,136,1175,4.951428571428571,1
2022-06-17,Instant Food,South,135,1204,6.281428571428571,1
2022-06-17,Instant Food,West,138,1428,5.24625,0
2022-06-18,Dairy,North,504,3149,5.9505,1
2022-06-18,Dairy,South,436,2791,5.118947368421053,1
2022-06-18,Dairy,West,580,3015,5.735238095238096,1
2022-06-18,Instant Food,North,171,1468,5.115,1
2022-06-18,Instant Food,South,96,1168,4.885,0
2022-06-18,Instant Food,West,130,1324,4.891111111111112,1
2022-06-19,Dairy,North,553,3021,4.564285714285714,1
2022-06-19,Dairy,South,484,2818,5.566315789473684,1
2022-06-19,Dairy,West,605,3050,5.067894736842105,1
2022-06-19,Instant Food,North,180,1490,4.045555555555556,1
2022-06-19,Instant Food,South,93,1070,5.035714285714286,1
2022-06-19,Instant Food,West,62,826,4.223333333333334,1
2022-06-20,Dairy,North,589,3099,4.7105,1
2022-06-20,Dairy,South,810,3840,5.429523809523809,1
2022-06-20,Dairy,West,677,3721,4.8963636363636365,1
2022-06-20,Instant Food,North,210,1374,5.401428571428572,1
2022-06-20,Instant Food,South,110,1032,4.512857142857143,1
2022-06-20,Instant Food,West,150,1071,4.63,1
2022-06-21,Dairy,North,626,3644,5.121818181818182,1
2022-06-21,Dairy,South,606,3261,5.0525,1
2022-06-21,Dairy,West,638,3314,6.1165,1
2022-06-21,Instant Food,North,140,1290,4.93125,1
2022-06-21,Instant Food,South,112,1107,3.3385714285714285,1
2022-06-21,Instant Food,West,99,1037,5.648571428571429,0
2022-06-22,Dairy,North,584,2989,4.926,1
2022-06-22,Dairy,South,837,3706,5.316818181818181,1
2022-06-22,Dairy,West,387,1937,4.82923076923077,1
2022-06-22,Instant Food,North,99,1275,4.4075,1
2022-06-22,Instant Food,South,73,960,4.483333333333333,1
2022-06-22,Instant Food,West,90,892,4.667142857142857,1
2022-06-23,Dairy,North,696,3323,5.215909090909091,1
2022-06-23,Dairy,South,486,3225,4.626,0
2022-06-23,Dairy,West,761,3490,5.404782608695652,1
2022-06-23,Instant Food,North,105,1101,6.375,0
2022-06-23,Instant Food,South,111,1342,4.734285714285714,0
2022-06-23,Instant Food,West,131,1444,4.963333333333334,0
2022-06-24,Dairy,North,589,3253,5.567619047619048,1
2022-06-24,Dairy,South,579,3489,4.940476190476191,1
2022-06-24,Dairy,West,573,3225,4.626666666666667,1
2022-06-24,Instant Food,North,133,1345,5.92625,1
2022-06-24,Instant Food,South,112,722,6.614,1
2022-06-24,Instant Food,West,90,1023,5.17875,1
2022-06-25,Dairy,North,550,3042,5.186842105263158,1
2022-06-25,Dairy,South,700,3418,5.4465,1
2022-06-25,Dairy,West,661,3209,5.578095238095238,1
2022-06-25,Instant Food,North,148,1312,5.75625,1
2022-06-25,Instant Food,South,97,1020,4.243333333333333,0
2022-06-25,Instant Food,West,93,857,4.338333333333334,0
2022-06-26,Dairy,North,506,2967,5.623684210526315,1
2022-06-26,Dairy,South,683,3108,5.765263157894737,1
2022-06-26,Dairy,West,643,3173,5.051904761904762,1
2022-06-26,Instant Food,North,113,1120,4.199999999999999,1
2022-06-26,Instant Food,South,122,1091,5.47125,1
2022-06-26,Instant Food,West,102,1226,5.361428571428571,0
2022-06-27,Dairy,North,604,3095,4.916818181818182,1
2022-06-27,Dairy,South,601,3178,4.792857142857143,1
2022-06-27,Dairy,West,482,2783,5.626111111111111,1
2022-06-27,Instant Food,North,112,969,4.297142857142857,1
2022-06-27,Instant Food,South,149,1182,5.595714285714286,0
2022-06-27,Instant Food,West,135,1325,5.779999999999999,0
2022-06-28,Dairy,North,530,2966,5.6635,1
2022-06-28,Dairy,South,599,3274,6.3963636363636365,1
2022-06-28,Dairy,West,724,3760,4.777142857142858,1
2022-06-28,Instant Food,North,91,942,7.257142857142857,0
2022-06-28,Instant Food,South,190,1605,5.15,1
2022-06-28,Instant Food,West,168,999,3.991428571428572,1
2022-06-29,Dairy,North,669,3393,5.1477272727272725,1
2022-06-29,Dairy,South,538,3108,4.790869565217391,1
2022-06-29,Dairy,West,657,3759,4.867916666666667,1
2022-06-29,Instant Food,North,154,1050,4.351428571428571,1
2022-06-29,Instant Food,South,149,1513,4.43,0
2022-06-29,Instant Food,West,130,941,6.93625,1
2022-06-30,Dairy,North,638,3657,5.477083333333333,1
2022-06-30,Dairy,South,567,3298,6.127142857142856,1
2022-06-30,Dairy,West,746,3777,4.651304347826087,1
2022-06-30,Instant Food,North,103,898,4.008333333333334,1
2022-06-30,Instant Food,South,130,1154,5.0925,1
2022-06-30,Instant Food,West,97,758,5.4775,1
2022-07-01,Dairy,North,644,3441,4.853809523809524,1
2022-07-01,Dairy,South,523,3244,5.408571428571428,0
2022-07-01,Dairy,West,559,3091,4.7455,1
2022-07-01,Instant Food,North,143,1363,3.50875,1
2022-07-01,Instant Food,South,96,1097,7.541428571428571,0
2022-07-01,Instant Food,West,194,1363,4.904285714285714,1
2022-07-02,Dairy,North,407,2470,4.754705882352941,1
2022-07-02,Dairy,South,552,3178,4.706190476190476,1
2022-07-02,Dairy,West,621,3536,5.385,1
2022-07-02,Instant Food,North,162,1748,5.637777777777777,0
2022-07-02,Instant Food,South,199,1577,5.482222222222222,1
2022-07-02,Instant Food,West,137,1104,3.53125,1
2022-07-03,Dairy,North,524,3237,5.503684210526315,1
2022-07-03,Dairy,South,621,3113,5.324761904761904,1
2022-07-03,Dairy,West,633,3357,5.348421052631579,1
2022-07-03,Instant Food,North,51,584,6.294,0
2022-07-03,Instant Food,South,115,1058,6.597142857142857,1
2022-07-03,Instant Food,West,193,1204,5.428571428571429,1
2022-07-04,Dairy,North,547,3656,4.876363636363636,1
2022-07-04,Dairy,South,710,3774,5.487619047619047,1
2022-07-04,Dairy,West,535,2944,4.898095238095238,1
2022-07-04,Instant Food,North,126,1373,5.785,0
2022-07-04,Instant Food,South,145,1231,5.85625,1
2022-07-04,Instant Food,West,171,1052,5.9525,1
2022-07-05,Dairy,North,618,3189,5.225789473684211,1
2022-07-05,Dairy,South,534,3076,4.798947368421053,1
2022-07-05,Dairy,West,536,3119,5.5815,1
2022-07-05,Instant Food,North,147,1283,5.701428571428572,1
2022-07-05,Instant Food,South,149,1318,4.01125,0
2022-07-05,Instant Food,West,123,1280,4.975714285714285,0
2022-07-06,Dairy,North,606,3313,5.251428571428572,1
2022-07-06,Dairy,South,749,3568,5.164545454545455,1
2022-07-06,Dairy,West,592,3419,4.902727272727272,1
2022-07-06,Instant Food,North,181,1312,4.126666666666667,1
2022-07-06,Instant Food,South,125,1108,5.341666666666666,0
2022-07-06,Instant Food,West,119,1029,3.622857142857143,0
2022-07-07,Dairy,North,485,3007,6.177368421052631,1
2022-07-07,Dairy,South,602,2980,5.024,1
2022-07-07,Dairy,West,529,3030,4.775714285714285,1
2022-07-07,Instant Food,North,207,1389,5.54,1
2022-07-07,Instant Food,South,132,1079,5.675,0
2022-07-07,Instant Food,West,178,1153,7.814999999999999,1
2022-07-08,Dairy,North,468,2874,5.044117647058823,1
2022-07-08,Dairy,South,523,2464,5.189375,1
2022-07-08,Dairy,West,625,3199,5.9857894736842105,1
2022-07-08,Instant Food,North,183,1353,4.98,1
2022-07-08,Instant Food,South,116,931,4.973333333333333,1
2022-07-08,Instant Food,West,159,1140,3.7085714285714286,0
2022-07-09,Dairy,North,527,2994,5.029444444444445,1
2022-07-09,Dairy,South,465,2581,5.472222222222222,1
2022-07-09,Dairy,West,472,2951,4.888,0
2022-07-09,Instant Food,North,151,1165,5.48625,1
2022-07-09,Instant Food,South,151,1279,5.122857142857143,1
2022-07-09,Instant Food,West,191,1358,4.561111111111111,1
2022-07-10,Dairy,North,560,3520,5.512083333333333,1
2022-07-10,Dairy,South,713,3516,5.758095238095239,1
2022-07-10,Dairy,West,604,3851,5.349545454545455,1
2022-07-10,Instant Food,North,168,899,2.7671428571428573,1
2022-07-10,Instant Food,South,112,1022,5.395,0
2022-07-10,Instant Food,West,141,1299,4.7250000000000005,0
2022-07-11,Beverages,North,60,192,7.19,1
2022-07-11,Beverages,South,67,445,5.276666666666666,0
2022-07-11,Beverages,West,96,547,5.046666666666667,1
2022-07-11,Dairy,North,547,3132,5.408095238095238,1
2022-07-11,Dairy,South,665,3355,5.558095238095238,1
2022-07-11,Dairy,West,644,3401,4.658181818181818,1
2022-07-11,Instant Food,North,141,1310,6.92,0
2022-07-11,Instant Food,South,167,1339,7.1475,1
2022-07-11,Instant Food,West,164,1348,4.886666666666667,1
2022-07-12,Beverages,North,69,477,5.963333333333334,0
2022-07-12,Beverages,South,56,431,7.693333333333332,0
2022-07-12,Beverages,West,27,315,3.306666666666666,0
2022-07-12,Dairy,North,599,3241,5.055454545454546,1
2022-07-12,Dairy,South,712,3352,5.648095238095238,1
2022-07-12,Dairy,West,486,2805,4.511666666666667,1
2022-07-12,Instant Food,North,158,1317,6.529999999999999,1
2022-07-12,Instant Food,South,167,1056,5.973333333333334,1
2022-07-12,Instant Food,West,230,1220,4.659999999999999,1
2022-07-13,Beverages,North,25,238,6.41,0
2022-07-13,Beverages,South,49,428,4.703333333333333,0
2022-07-13,Beverages,West,69,595,5.196666666666666,0
2022-07-13,Dairy,North,486,3020,4.89,1
2022-07-13,Dairy,South,587,3301,4.840476190476191,1
2022-07-13,Dairy,West,746,3903,5.521304347826087,1
2022-07-13,Instant Food,North,125,787,5.06,1
2022-07-13,Instant Food,South,164,1350,4.8875,0
2022-07-13,Instant Food,West,136,994,3.766666666666667,1
2022-07-14,Beverages,North,64,382,5.08,1
2022-07-14,Beverages,South,49,378,4.83,0
2022-07-14,Beverages,West,53,451,6.376666666666666,0
2022-07-14,Dairy,North,477,2916,5.335263157894737,1
2022-07-14,Dairy,South,552,3411,4.631428571428572,1
2022-07-14,Dairy,West,707,3677,4.9482608695652175,1
2022-07-14,Instant Food,North,212,1312,4.18,1
2022-07-14,Instant Food,South,128,1300,4.836666666666667,0
2022-07-14,Instant Food,West,158,1232,6.325555555555556,1
2022-07-15,Beverages,North,63,480,5.4,0
2022-07-15,Beverages,South,66,635,4.066666666666666,0
2022-07-15,Beverages,West,53,458,5.543333333333333,0
2022-07-15,Dairy,North,640,3466,5.403636363636363,1
2022-07-15,Dairy,South,484,2650,5.133,1
2022-07-15,Dairy,West,554,2998,5.618421052631579,1
2022-07-15,Instant Food,North,164,1069,7.111428571428571,1
2022-07-15,Instant Food,South,191,1294,3.97,1
2022-07-15,Instant Food,West,184,1219,3.345,1
2022-07-16,Beverages,North,52,422,6.29,0
2022-07-16,Beverages,South,52,398,3.67,1
2022-07-16,Beverages,West,50,363,6.18,0
2022-07-16,Dairy,North,704,3478,4.7700000000000005,1
2022-07-16,Dairy,South,655,4022,5.059090909090909,1
2022-07-16,Dairy,West,335,2349,5.01375,1
2022-07-16,Instant Food,North,151,1363,5.797777777777778,1
2022-07-16,Instant Food,South,92,837,4.7700000000000005,0
2022-07-16,Instant Food,West,127,1078,6.064285714285714,1
2022-07-17,Beverages,North,44,329,5.46,0
2022-07-17,Beverages,South,24,244,2.99,0
2022-07-17,Beverages,West,33,328,3.79,0
2022-07-17,Dairy,North,751,3705,4.6854545454545455,1
2022-07-17,Dairy,South,562,2928,4.87,1
2022-07-17,Dairy,West,674,3121,4.8619047619047615,1
2022-07-17,Instant Food,North,231,1217,6.39375,1
2022-07-17,Instant Food,South,143,1251,5.2425,1
2022-07-17,Instant Food,West,178,1152,6.925714285714285,1
2022-07-18,Beverages,North,38,351,7.015000000000001,0
2022-07-18,Beverages,South,61,547,4.633333333333334,0
2022-07-18,Dairy,North,491,2962,5.542105263157895,1
2022-07-18,Dairy,South,571,2841,5.814761904761904,1
2022-07-18,Dairy,West,518,3072,5.4123809523809525,1
2022-07-18,Instant Food,North,191,1386,4.616666666666666,1
2022-07-18,Instant Food,South,145,1283,6.69125,0
2022-07-18,Instant Food,West,171,1217,5.078888888888889,1
2022-07-19,Beverages,North,52,495,5.096666666666667,0
2022-07-19,Beverages,South,18,169,6.66,0
2022-07-19,Beverages,West,40,352,3.79,0
2022-07-19,Dairy,North,693,3529,4.72304347826087,1
2022-07-19,Dairy,South,522,2986,4.337,1
2022-07-19,Dairy,West,521,3080,5.2965,1
2022-07-19,Instant Food,North,189,1216,5.604285714285714,1
2022-07-19,Instant Food,South,194,1214,5.618888888888889,1
2022-07-19,Instant Food,West,180,1443,4.495555555555556,1
2022-07-20,Beverages,North,70,533,4.76,1
2022-07-20,Beverages,South,44,365,3.44,0
2022-07-20,Beverages,West,56,432,7.330000000000001,1
2022-07-20,Dairy,North,599,3104,5.191578947368421,1
2022-07-20,Dairy,South,439,2842,5.268,1
2022-07-20,Dairy,West,531,3443,4.949545454545454,1
2022-07-20,Instant Food,North,127,1197,4.4425,0
2022-07-20,Instant Food,South,156,986,4.5633333333333335,1
2022-07-20,Instant Food,West,239,1790,4.682222222222222,1
2022-07-21,Beverages,North,69,556,5.993333333333333,0
2022-07-21,Beverages,South,64,437,2.9433333333333334,0
2022-07-21,Beverages,West,34,322,3.755,0
2022-07-21,Dairy,North,598,3136,5.478421052631579,1
2022-07-21,Dairy,South,494,2918,4.7685,1
2022-07-21,Dairy,West,516,2959,5.098571428571429,1
2022-07-21,Instant Food,North,169,1363,5.72,0
2022-07-21,Instant Food,South,194,1346,6.151428571428572,1
2022-07-21,Instant Food,West,116,925,5.927142857142857,0
2022-07-22,Beverages,North,84,501,3.9566666666666666,1
2022-07-22,Beverages,South,76,360,3.81,1
2022-07-22,Beverages,West,154,674,3.6166666666666663,1
2022-07-22,Dairy,North,808,3066,4.652352941176471,1
2022-07-22,Dairy,South,725,3610,4.774,1
2022-07-22,Dairy,West,436,2554,4.851,1
2022-07-22,Instant Food,North,218,1669,5.56,1
2022-07-22,Instant Food,South,154,1372,3.26125,0
2022-07-22,Instant Food,West,265,1622,5.377777777777777,1
2022-07-23,Beverages,North,56,350,5.805,1
2022-07-23,Beverages,South,74,479,6.803333333333334,1
2022-07-23,Beverages,West,97,542,3.85,1
2022-07-23,Dairy,North,665,3700,4.916190476190476,1
2022-07-23,Dairy,South,611,3332,5.719565217391305,1
2022-07-23,Dairy,West,603,3101,5.297894736842105,1
2022-07-23,Instant Food,North,191,1474,4.934444444444444,1
2022-07-23,Instant Food,South,203,1497,5.512222222222222,1
2022-07-23,Instant Food,West,159,1232,6.458571428571429,0
2022-07-24,Beverages,North,47,435,5.553333333333334,0
2022-07-24,Beverages,South,43,342,6.613333333333333,0
2022-07-24,Beverages,West,55,495,6.03,0
2022-07-24,Dairy,North,660,3696,4.928636363636364,1
2022-07-24,Dairy,South,908,4195,5.8275,1
2022-07-24,Dairy,West,556,3335,5.068695652173913,1
2022-07-24,Instant Food,North,241,1350,4.8475,1
2022-07-24,Instant Food,South,138,892,4.078571428571428,1
